Data supplied by UK-AIR on 2/5/2025
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
01-01-2024,20:00,16.425,R,ugm-3 (Ref.eq),15.96752,R,ugm-3,28.10637,R,ugm-3,52.58956,R,ugm-3,6.000,R,ugm-3 (BAM)
01-01-2024,21:00,7.730,R,ugm-3 (Ref.eq),9.92664,R,ugm-3,14.80410,R,ugm-3,30.02473,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2024,22:00,5.797,R,ugm-3 (Ref.eq),6.69395,R,ugm-3,10.00858,R,ugm-3,20.27249,R,ugm-3,3.000,R,ugm-3 (BAM)
01-01-2024,23:00,5.797,R,ugm-3 (Ref.eq),5.35516,R,ugm-3,11.52875,R,ugm-3,19.73988,R,ugm-3,2.000,R,ugm-3 (BAM)
01-01-2024,24:00,3.865,R,ugm-3 (Ref.eq),2.87350,R,ugm-3,11.43317,R,ugm-3,15.83915,R,ugm-3,2.000,R,ugm-3 (BAM)
02-01-2024,01:00,4.831,R,ugm-3 (Ref.eq),2.69783,R,ugm-3,22.06173,R,ugm-3,26.19834,R,ugm-3,4.000,R,ugm-3 (BAM)
02-01-2024,02:00,4.831,R,ugm-3 (Ref.eq),4.30782,R,ugm-3,20.59397,R,ugm-3,27.19920,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2024,03:00,5.797,R,ugm-3 (Ref.eq),0.94642,R,ugm-3,8.24747,R,ugm-3,9.69862,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2024,04:00,5.797,R,ugm-3 (Ref.eq),0.09791,R,ugm-3,4.85627,R,ugm-3,5.00639,R,ugm-3,3.000,R,ugm-3 (BAM)
02-01-2024,05:00,14.493,R,ugm-3 (Ref.eq),0.68534,R,ugm-3,4.12306,R,ugm-3,5.17389,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2024,06:00,14.493,R,ugm-3 (Ref.eq),0.97905,R,ugm-3,5.47983,R,ugm-3,6.98102,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2024,07:00,15.459,R,ugm-3 (Ref.eq),6.23328,R,ugm-3,14.75648,R,ugm-3,24.31405,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2024,08:00,11.594,R,ugm-3 (Ref.eq),22.45288,R,ugm-3,38.09370,R,ugm-3,72.52096,R,ugm-3,11.000,R,ugm-3 (BAM)
02-01-2024,09:00,16.425,R,ugm-3 (Ref.eq),38.54193,R,ugm-3,57.82840,R,ugm-3,116.92520,R,ugm-3,10.000,R,ugm-3 (BAM)
02-01-2024,10:00,17.392,R,ugm-3 (Ref.eq),51.98755,R,ugm-3,76.73764,R,ugm-3,156.45076,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2024,11:00,17.392,R,ugm-3 (Ref.eq),65.49843,R,ugm-3,70.78750,R,ugm-3,171.21703,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2024,12:00,16.425,R,ugm-3 (Ref.eq),36.22484,R,ugm-3,52.40729,R,ugm-3,107.95128,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2024,13:00,11.594,R,ugm-3 (Ref.eq),30.31791,R,ugm-3,55.87655,R,ugm-3,102.36336,R,ugm-3,10.000,R,ugm-3 (BAM)
02-01-2024,14:00,11.594,R,ugm-3 (Ref.eq),34.72364,R,ugm-3,60.61376,R,ugm-3,113.85592,R,ugm-3,9.000,R,ugm-3 (BAM)
02-01-2024,15:00,16.425,R,ugm-3 (Ref.eq),54.76152,R,ugm-3,63.57031,R,ugm-3,147.53681,R,ugm-3,8.000,R,ugm-3 (BAM)
02-01-2024,16:00,11.594,R,ugm-3 (Ref.eq),36.91018,R,ugm-3,56.74222,R,ugm-3,113.33704,R,ugm-3,8.000,R,ugm-3 (BAM)
02-01-2024,17:00,11.594,R,ugm-3 (Ref.eq),27.70711,R,ugm-3,63.04406,R,ugm-3,105.52770,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2024,18:00,15.459,R,ugm-3 (Ref.eq),21.99599,R,ugm-3,51.78403,R,ugm-3,85.51074,R,ugm-3,8.000,R,ugm-3 (BAM)
02-01-2024,19:00,12.561,R,ugm-3 (Ref.eq),33.71195,R,ugm-3,64.59050,R,ugm-3,116.28143,R,ugm-3,15.000,R,ugm-3 (BAM)
02-01-2024,20:00,10.628,R,ugm-3 (Ref.eq),17.19864,R,ugm-3,49.76574,R,ugm-3,76.13662,R,ugm-3,10.000,R,ugm-3 (BAM)
02-01-2024,21:00,8.696,R,ugm-3 (Ref.eq),10.41056,R,ugm-3,37.88230,R,ugm-3,53.84494,R,ugm-3,6.000,R,ugm-3 (BAM)
02-01-2024,22:00,6.763,R,ugm-3 (Ref.eq),8.55037,R,ugm-3,26.18944,R,ugm-3,39.29983,R,ugm-3,5.000,R,ugm-3 (BAM)
02-01-2024,23:00,6.763,R,ugm-3 (Ref.eq),4.53626,R,ugm-3,24.27182,R,ugm-3,31.22733,R,ugm-3,7.000,R,ugm-3 (BAM)
02-01-2024,24:00,5.797,R,ugm-3 (Ref.eq),4.43836,R,ugm-3,20.09374,R,ugm-3,26.89913,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2024,01:00,4.831,R,ugm-3 (Ref.eq),2.13095,R,ugm-3,9.66652,R,ugm-3,12.93393,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2024,02:00,2.899,R,ugm-3 (Ref.eq),2.47886,R,ugm-3,6.67245,R,ugm-3,10.47331,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2024,03:00,2.899,R,ugm-3 (Ref.eq),2.87026,R,ugm-3,9.54216,R,ugm-3,13.94316,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2024,04:00,4.831,R,ugm-3 (Ref.eq),0.78280,R,ugm-3,6.88781,R,ugm-3,8.08808,R,ugm-3,5.000,R,ugm-3 (BAM)
03-01-2024,05:00,5.797,R,ugm-3 (Ref.eq),0.52187,R,ugm-3,6.10583,R,ugm-3,6.90601,R,ugm-3,2.000,R,ugm-3 (BAM)
03-01-2024,06:00,12.561,R,ugm-3 (Ref.eq),11.28533,R,ugm-3,26.11158,R,ugm-3,43.41552,R,ugm-3,6.000,R,ugm-3 (BAM)
03-01-2024,07:00,9.662,R,ugm-3 (Ref.eq),21.39647,R,ugm-3,37.34983,R,ugm-3,70.15728,R,ugm-3,7.000,R,ugm-3 (BAM)
03-01-2024,08:00,10.628,R,ugm-3 (Ref.eq),66.89658,R,ugm-3,53.51845,R,ugm-3,156.09177,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2024,09:00,15.459,R,ugm-3 (Ref.eq),71.88691,R,ugm-3,58.35530,R,ugm-3,168.58036,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2024,10:00,18.358,R,ugm-3 (Ref.eq),77.52958,R,ugm-3,56.50741,R,ugm-3,175.38444,R,ugm-3,9.000,R,ugm-3 (BAM)
03-01-2024,11:00,22.223,R,ugm-3 (Ref.eq),102.97050,R,ugm-3,67.63638,R,ugm-3,225.52228,R,ugm-3,15.000,R,ugm-3 (BAM)
03-01-2024,12:00,23.189,R,ugm-3 (Ref.eq),88.65182,R,ugm-3,71.50246,R,ugm-3,207.43337,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2024,13:00,18.358,R,ugm-3 (Ref.eq),55.64386,R,ugm-3,59.30695,R,ugm-3,144.62635,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2024,14:00,18.358,R,ugm-3 (Ref.eq),29.09398,R,ugm-3,41.86588,R,ugm-3,86.47602,R,ugm-3,16.000,R,ugm-3 (BAM)
03-01-2024,15:00,7.730,R,ugm-3 (Ref.eq),30.46387,R,ugm-3,46.45562,R,ugm-3,93.16624,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2024,16:00,13.527,R,ugm-3 (Ref.eq),19.43947,R,ugm-3,36.78677,R,ugm-3,66.59355,R,ugm-3,11.000,R,ugm-3 (BAM)
03-01-2024,17:00,18.358,R,ugm-3 (Ref.eq),38.32446,R,ugm-3,48.04549,R,ugm-3,106.80885,R,ugm-3,17.000,R,ugm-3 (BAM)
03-01-2024,18:00,16.425,R,ugm-3 (Ref.eq),42.33630,R,ugm-3,57.58554,R,ugm-3,122.50030,R,ugm-3,16.000,R,ugm-3 (BAM)
03-01-2024,19:00,13.527,R,ugm-3 (Ref.eq),36.30224,R,ugm-3,52.38783,R,ugm-3,108.05049,R,ugm-3,14.000,R,ugm-3 (BAM)
03-01-2024,20:00,18.358,R,ugm-3 (Ref.eq),25.11476,R,ugm-3,42.24931,R,ugm-3,80.75806,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2024,21:00,14.493,R,ugm-3 (Ref.eq),22.14665,R,ugm-3,38.39725,R,ugm-3,72.35497,R,ugm-3,12.000,R,ugm-3 (BAM)
03-01-2024,22:00,11.594,R,ugm-3 (Ref.eq),17.84126,R,ugm-3,38.98833,R,ugm-3,66.34455,R,ugm-3,10.000,R,ugm-3 (BAM)
03-01-2024,23:00,15.459,R,ugm-3 (Ref.eq),22.83160,R,ugm-3,38.96989,R,ugm-3,73.97785,R,ugm-3,11.000,R,ugm-3 (BAM)
03-01-2024,24:00,12.561,R,ugm-3 (Ref.eq),8.54554,R,ugm-3,29.41686,R,ugm-3,42.51983,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2024,01:00,6.763,R,ugm-3 (Ref.eq),5.43302,R,ugm-3,25.16531,R,ugm-3,33.49583,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2024,02:00,3.865,R,ugm-3 (Ref.eq),3.12942,R,ugm-3,21.55666,R,ugm-3,26.35504,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2024,03:00,7.730,R,ugm-3 (Ref.eq),1.69510,R,ugm-3,14.39597,R,ugm-3,16.99509,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2024,04:00,9.662,R,ugm-3 (Ref.eq),2.08628,R,ugm-3,13.40312,R,ugm-3,16.60204,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2024,05:00,6.763,R,ugm-3 (Ref.eq),2.60785,R,ugm-3,15.38425,R,ugm-3,19.38290,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2024,06:00,2.899,R,ugm-3 (Ref.eq),5.21570,R,ugm-3,18.50537,R,ugm-3,26.50267,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2024,07:00,6.763,R,ugm-3 (Ref.eq),13.43043,R,ugm-3,28.02351,R,ugm-3,48.61655,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2024,08:00,9.662,R,ugm-3 (Ref.eq),22.81870,R,ugm-3,37.38069,R,ugm-3,72.36887,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2024,09:00,14.493,R,ugm-3 (Ref.eq),10.20322,R,ugm-3,24.90552,R,ugm-3,40.55024,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2024,10:00,12.561,R,ugm-3 (Ref.eq),11.05077,R,ugm-3,26.72906,R,ugm-3,43.67334,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2024,11:00,11.594,R,ugm-3 (Ref.eq),10.65959,R,ugm-3,24.01712,R,ugm-3,40.36160,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2024,12:00,14.493,R,ugm-3 (Ref.eq),12.12651,R,ugm-3,24.95107,R,ugm-3,43.54479,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2024,13:00,17.392,R,ugm-3 (Ref.eq),11.47454,R,ugm-3,27.56337,R,ugm-3,45.15742,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2024,14:00,16.425,R,ugm-3 (Ref.eq),8.14953,R,ugm-3,24.70621,R,ugm-3,37.20199,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2024,15:00,25.121,R,ugm-3 (Ref.eq),13.98460,R,ugm-3,35.38279,R,ugm-3,56.82555,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2024,16:00,40.580,R,ugm-3 (Ref.eq),32.23956,R,ugm-3,51.07368,R,ugm-3,100.50697,R,ugm-3,14.000,R,ugm-3 (BAM)
04-01-2024,17:00,36.716,R,ugm-3 (Ref.eq),45.57220,R,ugm-3,64.69645,R,ugm-3,134.57284,R,ugm-3,13.000,R,ugm-3 (BAM)
04-01-2024,18:00,35.749,R,ugm-3 (Ref.eq),30.96823,R,ugm-3,62.04018,R,ugm-3,109.52414,R,ugm-3,10.000,R,ugm-3 (BAM)
04-01-2024,19:00,45.411,R,ugm-3 (Ref.eq),65.88083,R,ugm-3,70.77746,R,ugm-3,171.79333,R,ugm-3,21.000,R,ugm-3 (BAM)
04-01-2024,20:00,49.276,R,ugm-3 (Ref.eq),77.19239,R,ugm-3,63.74018,R,ugm-3,182.10019,R,ugm-3,27.000,R,ugm-3 (BAM)
04-01-2024,21:00,52.175,R,ugm-3 (Ref.eq),87.03702,R,ugm-3,58.16994,R,ugm-3,191.62485,R,ugm-3,34.000,R,ugm-3 (BAM)
04-01-2024,22:00,42.513,R,ugm-3 (Ref.eq),59.71979,R,ugm-3,51.07435,R,ugm-3,142.64341,R,ugm-3,27.000,R,ugm-3 (BAM)
04-01-2024,23:00,42.513,R,ugm-3 (Ref.eq),36.37952,R,ugm-3,47.19918,R,ugm-3,102.98033,R,ugm-3,24.000,R,ugm-3 (BAM)
04-01-2024,24:00,34.783,R,ugm-3 (Ref.eq),23.37286,R,ugm-3,36.86349,R,ugm-3,72.70138,R,ugm-3,24.000,R,ugm-3 (BAM)
05-01-2024,01:00,,,,25.45561,R,ugm-3,38.63739,R,ugm-3,77.66878,R,ugm-3,18.000,R,ugm-3 (BAM)
05-01-2024,02:00,,,,4.47428,R,ugm-3,25.71614,R,ugm-3,32.57661,R,ugm-3,14.000,R,ugm-3 (BAM)
05-01-2024,03:00,,,,4.00730,R,ugm-3,19.28468,R,ugm-3,25.42912,R,ugm-3,14.000,R,ugm-3 (BAM)
05-01-2024,04:00,,,,3.77925,R,ugm-3,10.78293,R,ugm-3,16.57769,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2024,05:00,,,,2.60638,R,ugm-3,8.59683,R,ugm-3,12.59321,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2024,06:00,,,,9.80649,R,ugm-3,14.20193,R,ugm-3,29.23834,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2024,07:00,,,,19.74330,R,ugm-3,27.93414,R,ugm-3,58.20678,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2024,08:00,,,,24.92348,R,ugm-3,34.90405,R,ugm-3,73.11952,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2024,09:00,,,,63.49785,R,ugm-3,49.72152,R,ugm-3,147.08353,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2024,10:00,,,,63.13947,R,ugm-3,58.01831,R,ugm-3,154.83081,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2024,11:00,,,,60.23988,R,ugm-3,57.97847,R,ugm-3,150.34500,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2024,12:00,,,,52.12753,R,ugm-3,45.43885,R,ugm-3,125.36661,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2024,13:00,,,,40.56173,R,ugm-3,28.32185,R,ugm-3,90.51564,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2024,14:00,,,,39.55177,R,ugm-3,42.41241,R,ugm-3,103.05760,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2024,15:00,,,,44.79710,R,ugm-3,42.80917,R,ugm-3,111.49709,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2024,16:00,,,,29.84301,R,ugm-3,31.02673,R,ugm-3,76.78538,R,ugm-3,8.000,R,ugm-3 (BAM)
05-01-2024,17:00,,,,50.56371,R,ugm-3,55.41276,R,ugm-3,132.94269,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2024,18:00,,,,36.13090,R,ugm-3,49.47151,R,ugm-3,104.87144,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2024,19:00,,,,44.92742,R,ugm-3,50.63669,R,ugm-3,119.52444,R,ugm-3,17.000,R,ugm-3 (BAM)
05-01-2024,20:00,,,,35.73994,R,ugm-3,42.32633,R,ugm-3,97.12680,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2024,21:00,,,,26.51988,R,ugm-3,42.25954,R,ugm-3,82.92279,R,ugm-3,13.000,R,ugm-3 (BAM)
05-01-2024,22:00,,,,26.22666,R,ugm-3,45.13088,R,ugm-3,85.34453,R,ugm-3,16.000,R,ugm-3 (BAM)
05-01-2024,23:00,,,,19.77588,R,ugm-3,35.97429,R,ugm-3,66.29689,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2024,24:00,,,,22.90353,R,ugm-3,29.90960,R,ugm-3,65.02786,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2024,01:00,,,,11.98255,R,ugm-3,20.46036,R,ugm-3,38.83335,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2024,02:00,,,,5.73079,R,ugm-3,13.53392,R,ugm-3,22.32100,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2024,03:00,,,,6.08896,R,ugm-3,10.71670,R,ugm-3,20.05298,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2024,04:00,,,,1.30245,R,ugm-3,4.47916,R,ugm-3,6.47622,R,ugm-3,2.000,R,ugm-3 (BAM)
06-01-2024,05:00,,,,1.33501,R,ugm-3,5.73059,R,ugm-3,7.77758,R,ugm-3,1.000,R,ugm-3 (BAM)
06-01-2024,06:00,,,,2.73515,R,ugm-3,7.55002,R,ugm-3,11.74385,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2024,07:00,,,,7.26116,R,ugm-3,14.36271,R,ugm-3,25.49634,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2024,08:00,,,,23.86742,R,ugm-3,27.90481,R,ugm-3,64.50100,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2024,09:00,,,,35.68716,R,ugm-3,40.78912,R,ugm-3,95.50867,R,ugm-3,3.000,R,ugm-3 (BAM)
06-01-2024,10:00,,,,24.71401,R,ugm-3,37.91465,R,ugm-3,75.80893,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2024,11:00,,,,19.99263,R,ugm-3,31.41587,R,ugm-3,62.07080,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2024,12:00,,,,20.48104,R,ugm-3,28.28518,R,ugm-3,59.68901,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2024,13:00,,,,30.90065,R,ugm-3,31.58002,R,ugm-3,78.96036,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2024,14:00,,,,30.18431,R,ugm-3,27.72411,R,ugm-3,74.00607,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2024,15:00,,,,22.27191,R,ugm-3,25.30604,R,ugm-3,59.45583,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2024,16:00,,,,26.17927,R,ugm-3,33.94755,R,ugm-3,74.08854,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2024,17:00,,,,25.16987,R,ugm-3,43.80918,R,ugm-3,82.40243,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2024,18:00,,,,23.80230,R,ugm-3,29.62938,R,ugm-3,66.12572,R,ugm-3,19.000,R,ugm-3 (BAM)
06-01-2024,19:00,,,,34.64520,R,ugm-3,42.41493,R,ugm-3,95.53683,R,ugm-3,15.000,R,ugm-3 (BAM)
06-01-2024,20:00,,,,44.83688,R,ugm-3,48.57968,R,ugm-3,117.32861,R,ugm-3,17.000,R,ugm-3 (BAM)
06-01-2024,21:00,,,,28.23063,R,ugm-3,26.79562,R,ugm-3,70.08199,R,ugm-3,14.000,R,ugm-3 (BAM)
06-01-2024,22:00,,,,28.68649,R,ugm-3,22.62152,R,ugm-3,66.60685,R,ugm-3,18.000,R,ugm-3 (BAM)
06-01-2024,23:00,,,,23.37900,R,ugm-3,23.11315,R,ugm-3,58.96045,R,ugm-3,5.000,R,ugm-3 (BAM)
06-01-2024,24:00,,,,17.45285,R,ugm-3,19.90419,R,ugm-3,46.66485,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2024,01:00,,,,19.09181,R,ugm-3,20.56015,R,ugm-3,49.83384,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2024,02:00,,,,9.02522,R,ugm-3,13.93125,R,ugm-3,27.76972,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2024,03:00,,,,8.39606,R,ugm-3,12.00540,R,ugm-3,24.87917,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2024,04:00,,,,5.82517,R,ugm-3,8.68037,R,ugm-3,17.61217,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2024,05:00,,,,3.97023,R,ugm-3,10.77348,R,ugm-3,16.86108,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2024,06:00,,,,3.54717,R,ugm-3,7.90836,R,ugm-3,13.34728,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2024,07:00,,,,4.39329,R,ugm-3,9.88574,R,ugm-3,16.62202,R,ugm-3,7.000,R,ugm-3 (BAM)
07-01-2024,08:00,,,,13.79817,R,ugm-3,20.74081,R,ugm-3,41.89770,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2024,09:00,,,,19.46062,R,ugm-3,24.47026,R,ugm-3,54.30947,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2024,10:00,,,,19.85114,R,ugm-3,22.90496,R,ugm-3,53.34294,R,ugm-3,8.000,R,ugm-3 (BAM)
07-01-2024,11:00,,,,31.92454,R,ugm-3,34.58325,R,ugm-3,83.53352,R,ugm-3,6.000,R,ugm-3 (BAM)
07-01-2024,12:00,,,,25.96919,R,ugm-3,26.63287,R,ugm-3,66.45174,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2024,13:00,,,,20.27419,R,ugm-3,27.70012,R,ugm-3,58.78678,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2024,14:00,,,,23.43085,R,ugm-3,22.05664,R,ugm-3,57.98344,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2024,15:00,,,,23.69119,R,ugm-3,29.35448,R,ugm-3,65.68047,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2024,16:00,,,,22.55219,R,ugm-3,31.02797,R,ugm-3,65.60751,R,ugm-3,10.000,R,ugm-3 (BAM)
07-01-2024,17:00,,,,23.88645,R,ugm-3,36.34036,R,ugm-3,72.96574,R,ugm-3,15.000,R,ugm-3 (BAM)
07-01-2024,18:00,,,,23.75628,R,ugm-3,35.55932,R,ugm-3,71.98510,R,ugm-3,16.000,R,ugm-3 (BAM)
07-01-2024,19:00,,,,29.93942,R,ugm-3,42.57174,R,ugm-3,88.47821,R,ugm-3,24.000,R,ugm-3 (BAM)
07-01-2024,20:00,,,,43.21690,R,ugm-3,48.51131,R,ugm-3,114.77630,R,ugm-3,24.000,R,ugm-3 (BAM)
07-01-2024,21:00,,,,28.18211,R,ugm-3,32.72626,R,ugm-3,75.93822,R,ugm-3,24.000,R,ugm-3 (BAM)
07-01-2024,22:00,,,,19.78605,R,ugm-3,33.33595,R,ugm-3,63.67414,R,ugm-3,21.000,R,ugm-3 (BAM)
07-01-2024,23:00,,,,17.11754,R,ugm-3,31.05364,R,ugm-3,57.30016,R,ugm-3,13.000,R,ugm-3 (BAM)
