Data supplied by UK-AIR on 28/7/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Headingley Kerbside,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
04-01-2026,10:00,5.797,R,ugm-3 (Ref.eq),9.67510,R,ugm-3,20.62482,R,ugm-3,35.45976,R,ugm-3,6.000,R,ugm-3 (BAM)
04-01-2026,11:00,19.324,R,ugm-3 (Ref.eq),8.17217,R,ugm-3,14.74995,R,ugm-3,27.28044,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2026,12:00,17.392,R,ugm-3 (Ref.eq),6.38745,R,ugm-3,11.85720,R,ugm-3,21.65115,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2026,13:00,23.189,R,ugm-3 (Ref.eq),13.05669,R,ugm-3,20.10681,R,ugm-3,40.12679,R,ugm-3,3.000,R,ugm-3 (BAM)
04-01-2026,14:00,16.425,R,ugm-3 (Ref.eq),5.91778,R,ugm-3,10.55657,R,ugm-3,19.63037,R,ugm-3,4.000,R,ugm-3 (BAM)
04-01-2026,15:00,16.425,R,ugm-3 (Ref.eq),7.07629,R,ugm-3,13.39913,R,ugm-3,24.24928,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2026,16:00,10.628,R,ugm-3 (Ref.eq),10.08214,R,ugm-3,18.22049,R,ugm-3,33.67956,R,ugm-3,5.000,R,ugm-3 (BAM)
04-01-2026,17:00,14.493,R,ugm-3 (Ref.eq),12.52440,R,ugm-3,24.72395,R,ugm-3,43.92777,R,ugm-3,7.000,R,ugm-3 (BAM)
04-01-2026,18:00,14.493,R,ugm-3 (Ref.eq),13.43242,R,ugm-3,33.57989,R,ugm-3,54.17597,R,ugm-3,14.000,R,ugm-3 (BAM)
04-01-2026,19:00,16.425,R,ugm-3 (Ref.eq),18.22300,R,ugm-3,39.56191,R,ugm-3,67.50346,R,ugm-3,12.000,R,ugm-3 (BAM)
04-01-2026,20:00,16.425,R,ugm-3 (Ref.eq),9.48723,R,ugm-3,19.80626,R,ugm-3,34.35315,R,ugm-3,9.000,R,ugm-3 (BAM)
04-01-2026,21:00,14.493,R,ugm-3 (Ref.eq),12.99407,R,ugm-3,23.71513,R,ugm-3,43.63908,R,ugm-3,12.000,R,ugm-3 (BAM)
04-01-2026,22:00,9.662,R,ugm-3 (Ref.eq),12.93144,R,ugm-3,20.58753,R,ugm-3,40.41547,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2026,23:00,10.628,R,ugm-3 (Ref.eq),8.61053,R,ugm-3,17.54200,R,ugm-3,30.74463,R,ugm-3,8.000,R,ugm-3 (BAM)
04-01-2026,24:00,13.527,R,ugm-3 (Ref.eq),11.11541,R,ugm-3,27.99100,R,ugm-3,45.03438,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,01:00,11.594,R,ugm-3 (Ref.eq),2.87915,R,ugm-3,10.78155,R,ugm-3,15.19619,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2026,02:00,5.797,R,ugm-3 (Ref.eq),1.79425,R,ugm-3,5.45607,R,ugm-3,8.20722,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2026,03:00,6.763,R,ugm-3 (Ref.eq),1.34569,R,ugm-3,4.28441,R,ugm-3,6.34777,R,ugm-3,2.000,R,ugm-3 (BAM)
05-01-2026,04:00,3.865,R,ugm-3 (Ref.eq),0.81367,R,ugm-3,3.84984,R,ugm-3,5.09746,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2026,05:00,10.628,R,ugm-3 (Ref.eq),1.34569,R,ugm-3,5.43855,R,ugm-3,7.50192,R,ugm-3,0.000,R,ugm-3 (BAM)
05-01-2026,06:00,6.763,R,ugm-3 (Ref.eq),3.12951,R,ugm-3,7.12760,R,ugm-3,11.92612,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2026,07:00,5.797,R,ugm-3 (Ref.eq),3.91189,R,ugm-3,9.00568,R,ugm-3,15.00383,R,ugm-3,1.000,R,ugm-3 (BAM)
05-01-2026,08:00,4.831,R,ugm-3 (Ref.eq),21.78140,R,ugm-3,31.71509,R,ugm-3,65.11277,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,09:00,3.865,R,ugm-3 (Ref.eq),22.03176,R,ugm-3,34.07229,R,ugm-3,67.85385,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,10:00,7.730,R,ugm-3 (Ref.eq),18.08858,R,ugm-3,33.77065,R,ugm-3,61.50608,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,11:00,14.493,R,ugm-3 (Ref.eq),31.95232,R,ugm-3,38.38520,R,ugm-3,87.37807,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,12:00,17.392,R,ugm-3 (Ref.eq),21.62493,R,ugm-3,28.25214,R,ugm-3,61.40990,R,ugm-3,6.000,R,ugm-3 (BAM)
05-01-2026,13:00,9.662,R,ugm-3 (Ref.eq),27.32064,R,ugm-3,32.21439,R,ugm-3,74.10545,R,ugm-3,5.000,R,ugm-3 (BAM)
05-01-2026,14:00,13.527,R,ugm-3 (Ref.eq),29.35482,R,ugm-3,32.41351,R,ugm-3,77.42360,R,ugm-3,4.000,R,ugm-3 (BAM)
05-01-2026,15:00,11.594,R,ugm-3 (Ref.eq),20.77996,R,ugm-3,32.86590,R,ugm-3,64.72806,R,ugm-3,3.000,R,ugm-3 (BAM)
05-01-2026,16:00,11.594,R,ugm-3 (Ref.eq),20.99902,R,ugm-3,32.86662,R,ugm-3,65.06468,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,17:00,14.493,R,ugm-3 (Ref.eq),30.35627,R,ugm-3,42.17894,R,ugm-3,88.72456,R,ugm-3,9.000,R,ugm-3 (BAM)
05-01-2026,18:00,13.527,R,ugm-3 (Ref.eq),23.40875,R,ugm-3,44.84884,R,ugm-3,80.74176,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,19:00,8.696,R,ugm-3 (Ref.eq),17.93210,R,ugm-3,37.76153,R,ugm-3,65.25704,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,20:00,12.561,R,ugm-3 (Ref.eq),9.98314,R,ugm-3,28.93479,R,ugm-3,44.24206,R,ugm-3,10.000,R,ugm-3 (BAM)
05-01-2026,21:00,7.730,R,ugm-3 (Ref.eq),12.67452,R,ugm-3,24.47144,R,ugm-3,43.90544,R,ugm-3,7.000,R,ugm-3 (BAM)
05-01-2026,22:00,13.527,R,ugm-3 (Ref.eq),12.01733,R,ugm-3,37.16480,R,ugm-3,55.59111,R,ugm-3,15.000,R,ugm-3 (BAM)
05-01-2026,23:00,13.527,R,ugm-3 (Ref.eq),19.55945,R,ugm-3,41.99879,R,ugm-3,71.98952,R,ugm-3,11.000,R,ugm-3 (BAM)
05-01-2026,24:00,13.527,R,ugm-3 (Ref.eq),26.10013,R,ugm-3,43.65556,R,ugm-3,83.67520,R,ugm-3,12.000,R,ugm-3 (BAM)
06-01-2026,01:00,19.324,R,ugm-3 (Ref.eq),7.63213,R,ugm-3,36.23412,R,ugm-3,47.93656,R,ugm-3,12.000,R,ugm-3 (BAM)
06-01-2026,02:00,15.459,R,ugm-3 (Ref.eq),4.33739,R,ugm-3,23.34183,R,ugm-3,29.99240,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2026,03:00,15.459,R,ugm-3 (Ref.eq),2.97153,R,ugm-3,16.68834,R,ugm-3,21.24461,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2026,04:00,12.561,R,ugm-3 (Ref.eq),3.28432,R,ugm-3,17.84293,R,ugm-3,22.87882,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,05:00,11.594,R,ugm-3 (Ref.eq),6.97527,R,ugm-3,21.79650,R,ugm-3,32.49176,R,ugm-3,6.000,R,ugm-3 (BAM)
06-01-2026,06:00,8.696,R,ugm-3 (Ref.eq),3.40944,R,ugm-3,18.70851,R,ugm-3,23.93624,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,07:00,11.594,R,ugm-3 (Ref.eq),19.29929,R,ugm-3,36.44912,R,ugm-3,66.04095,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2026,08:00,13.527,R,ugm-3 (Ref.eq),26.21200,R,ugm-3,48.44020,R,ugm-3,88.63137,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2026,09:00,17.392,R,ugm-3 (Ref.eq),36.09624,R,ugm-3,53.47177,R,ugm-3,108.81856,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2026,10:00,16.425,R,ugm-3 (Ref.eq),36.31519,R,ugm-3,47.17602,R,ugm-3,102.85853,R,ugm-3,11.000,R,ugm-3 (BAM)
06-01-2026,11:00,15.459,R,ugm-3 (Ref.eq),11.85483,R,ugm-3,28.68596,R,ugm-3,46.86312,R,ugm-3,16.000,R,ugm-3 (BAM)
06-01-2026,12:00,29.952,R,ugm-3 (Ref.eq),32.90576,R,ugm-3,41.01240,R,ugm-3,91.46719,R,ugm-3,14.000,R,ugm-3 (BAM)
06-01-2026,13:00,16.425,R,ugm-3 (Ref.eq),15.67090,R,ugm-3,35.61996,R,ugm-3,59.64834,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2026,14:00,12.561,R,ugm-3 (Ref.eq),7.75725,R,ugm-3,28.23977,R,ugm-3,40.13406,R,ugm-3,12.000,R,ugm-3 (BAM)
06-01-2026,15:00,16.425,R,ugm-3 (Ref.eq),7.06911,R,ugm-3,25.64199,R,ugm-3,36.48113,R,ugm-3,13.000,R,ugm-3 (BAM)
06-01-2026,16:00,10.628,R,ugm-3 (Ref.eq),16.01497,R,ugm-3,40.23532,R,ugm-3,64.79126,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,17:00,12.561,R,ugm-3 (Ref.eq),10.85390,R,ugm-3,31.80685,R,ugm-3,48.44925,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2026,18:00,9.662,R,ugm-3 (Ref.eq),14.13821,R,ugm-3,29.17420,R,ugm-3,50.85249,R,ugm-3,9.000,R,ugm-3 (BAM)
06-01-2026,19:00,10.628,R,ugm-3 (Ref.eq),5.12979,R,ugm-3,19.24294,R,ugm-3,27.10851,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,20:00,7.730,R,ugm-3 (Ref.eq),4.16014,R,ugm-3,16.83648,R,ugm-3,23.21527,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,21:00,6.763,R,ugm-3 (Ref.eq),2.53362,R,ugm-3,10.91911,R,ugm-3,14.80394,R,ugm-3,10.000,R,ugm-3 (BAM)
06-01-2026,22:00,4.831,R,ugm-3 (Ref.eq),3.65967,R,ugm-3,14.14319,R,ugm-3,19.75461,R,ugm-3,7.000,R,ugm-3 (BAM)
06-01-2026,23:00,6.763,R,ugm-3 (Ref.eq),4.03502,R,ugm-3,20.58511,R,ugm-3,26.77206,R,ugm-3,8.000,R,ugm-3 (BAM)
06-01-2026,24:00,6.763,R,ugm-3 (Ref.eq),2.15827,R,ugm-3,4.90977,R,ugm-3,8.21907,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2026,01:00,17.392,R,ugm-3 (Ref.eq),1.00043,R,ugm-3,3.78249,R,ugm-3,5.31646,R,ugm-3,2.000,R,ugm-3 (BAM)
07-01-2026,02:00,8.696,R,ugm-3 (Ref.eq),1.25053,R,ugm-3,1.60549,R,ugm-3,3.52295,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2026,03:00,5.797,R,ugm-3 (Ref.eq),0.78158,R,ugm-3,1.39576,R,ugm-3,2.59417,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2026,04:00,3.865,R,ugm-3 (Ref.eq),0.81285,R,ugm-3,2.11647,R,ugm-3,3.36282,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2026,05:00,4.831,R,ugm-3 (Ref.eq),0.25011,R,ugm-3,2.35480,R,ugm-3,2.73830,R,ugm-3,2.000,R,ugm-3 (BAM)
07-01-2026,06:00,4.831,R,ugm-3 (Ref.eq),5.22098,R,ugm-3,10.68228,R,ugm-3,18.68767,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2026,07:00,3.865,R,ugm-3 (Ref.eq),6.47151,R,ugm-3,10.97467,R,ugm-3,20.89752,R,ugm-3,3.000,R,ugm-3 (BAM)
07-01-2026,08:00,5.797,R,ugm-3 (Ref.eq),15.16273,R,ugm-3,28.00979,R,ugm-3,51.25898,R,ugm-3,4.000,R,ugm-3 (BAM)
07-01-2026,09:00,5.797,R,ugm-3 (Ref.eq),19.00812,R,ugm-3,24.17933,R,ugm-3,53.32471,R,ugm-3,5.000,R,ugm-3 (BAM)
07-01-2026,10:00,8.696,R,ugm-3 (Ref.eq),13.16187,R,ugm-3,16.85780,R,ugm-3,37.03906,R,ugm-3,4.000,R,ugm-3 (BAM)
