Data supplied by UK-AIR on 1/5/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Leeds Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Carbon monoxide",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
 
01-01-2025,01:00,0.174075,R,mgm-3,7.425,R,ugm-3 (FIDAS),0.67874,R,ugm-3,10.48352,R,ugm-3,11.52423,R,ugm-3,73.30871,R,ugm-3,6.250,R,ugm-3 (Ref.eq),1.39705,R,ugm-3
01-01-2025,02:00,0.185428,R,mgm-3,1.975,R,ugm-3 (FIDAS),0.46663,R,ugm-3,9.96708,R,ugm-3,10.68257,R,ugm-3,72.84305,R,ugm-3,1.415,R,ugm-3 (Ref.eq),0.79832,R,ugm-3
01-01-2025,03:00,0.192996,R,mgm-3,1.900,R,ugm-3 (FIDAS),0.89084,R,ugm-3,18.00837,R,ugm-3,19.37430,R,ugm-3,61.21810,R,ugm-3,1.344,R,ugm-3 (Ref.eq),0.94800,R,ugm-3
01-01-2025,04:00,0.187320,R,mgm-3,1.500,R,ugm-3 (FIDAS),0.54087,R,ugm-3,13.00947,R,ugm-3,13.83879,R,ugm-3,69.84950,R,ugm-3,1.132,R,ugm-3 (Ref.eq),0.74842,R,ugm-3
01-01-2025,05:00,0.158938,R,mgm-3,1.100,R,ugm-3 (FIDAS),0.38179,R,ugm-3,5.04723,R,ugm-3,5.63263,R,ugm-3,77.88219,R,ugm-3,0.542,R,ugm-3 (Ref.eq),0.94800,R,ugm-3
01-01-2025,06:00,0.156099,R,mgm-3,0.725,R,ugm-3 (FIDAS),0.73176,R,ugm-3,11.16294,R,ugm-3,12.28496,R,ugm-3,74.09036,R,ugm-3,0.425,R,ugm-3 (Ref.eq),0.64863,R,ugm-3
01-01-2025,07:00,0.133394,R,mgm-3,0.425,R,ugm-3 (FIDAS),1.11355,R,ugm-3,10.96600,R,ugm-3,12.67342,R,ugm-3,74.53940,R,ugm-3,0.283,R,ugm-3 (Ref.eq),0.99789,R,ugm-3
01-01-2025,08:00,0.124880,R,mgm-3,0.825,R,ugm-3 (FIDAS),0.28634,R,ugm-3,5.09646,R,ugm-3,5.53552,R,ugm-3,81.77381,R,ugm-3,0.377,R,ugm-3 (Ref.eq),1.24737,R,ugm-3
01-01-2025,09:00,0.073793,R,mgm-3,2.400,R,ugm-3 (FIDAS),0.31816,R,ugm-3,4.27077,R,ugm-3,4.75860,R,ugm-3,81.82370,R,ugm-3,1.179,R,ugm-3 (Ref.eq),0.59873,R,ugm-3
01-01-2025,10:00,0.079469,R,mgm-3,5.075,R,ugm-3 (FIDAS),0.50905,R,ugm-3,3.54105,R,ugm-3,4.32159,R,ugm-3,78.83015,R,ugm-3,2.406,R,ugm-3 (Ref.eq),0.39916,R,ugm-3
01-01-2025,11:00,0.093660,R,mgm-3,3.025,R,ugm-3 (FIDAS),0.19089,R,ugm-3,3.73754,R,ugm-3,4.03024,R,ugm-3,75.53725,R,ugm-3,1.745,R,ugm-3 (Ref.eq),1.04779,R,ugm-3
